Listing ID,Property Type,Street #,Street Name,City,Sale Type,Sale Price,Price Per SqFt,Bedrooms,Full Bath,Half Bath,Property Sqft,Age,Lot SqFt,DOM,View?,Pool?,Sale Date,MLS,Commission,Commission Level,Median Household Income
CV22151028,SFR/D,8709,Chesapeake LN  ,Riverside,STD,740000,341.8,3,2,1,2165,27,8712,10,N,Y,44784,CRMLSM,0.02,Medium,76755
IV22092107,SFR/D,10361,Mignonette ST  ,Rancho Cucamonga,STD,740000,461.06,3,2,0,1605,46,8120,83,Y,N,44798,CRMLSM,0.02,Medium,97046
CV22160548,SFR/D,7070,Pozallo PL  ,Rancho Cucamonga,STD,740000,521.86,3,2,1,1418,34,3500,7,Y,N,44799,CRMLSM,0.02,Medium,97046
IG22126102,SFR/D,34493,Wildwood Canyon RD  ,Yucaipa,STD,740000,310.92,6,4,0,2380,25,71874,45,Y,N,44806,CRMLSM,0.02,Medium,75456
IV22152731,SFR/D,8215,Lantern PL  ,Riverside,STD,740000,258.29,4,3,0,2865,20,13939,5,Y,N,44806,CRMLSM,0.0225,Medium,76755
EV22117397,SFR/D,532,Cajon ST  ,Redlands,STD,740000,231.68,5,2,1,3194,123,12160,68,Y,N,44816,CRMLSM,0.025,Medium,87184
IV22088370,SFR/D,33036,Embassy AVE  ,Temecula,STD,740000,272.76,4,3,0,2713,20,6098,102,N,N,44816,CRMLSM,0.02,Medium,103546
CV22126381,SFR/D,1707 E,Oak Hill CT  ,Ontario,STD,740000,405.26,4,2,1,1826,45,15700,34,N,N,44820,CRMLSM,0.02,Medium,71908
OC22175586,SFR/D,2756,Sweet Rain CIR  ,Corona,"STD,TRUS",740000,392.16,4,2,0,1887,25,8712,8,Y,N,44826,CRMLSM,0.0225,Medium,95268
WS22097841,SFR/A,1905 E,Merion DR  ,Ontario,STD,740000,394.88,4,2,0,1874,47,7480,99,Y,N,44826,CRMLSM,0.02,Medium,71908
IG22174245,SFR/D,7760,Fennel RD  ,Rancho Cucamonga,STD,740000,460.49,3,2,0,1607,49,7998,5,Y,N,44827,CRMLSM,0.025,Medium,97046
IV22159884,SFR/D,2900 S,Buena Vista   ,Corona,STD,740000,360.8,4,2,1,2051,30,7405,48,N,N,44831,CRMLSM,0.025,Medium,95268
IG22155107,SFR/D,421,Mondale ST  ,Corona,STD,740000,323.99,5,3,0,2284,34,5227,17,Y,N,44834,CRMLSM,0.02,Medium,95268
CV22095584,SFR/D,1609,Fairview DR  ,Corona,STD,740000,269.29,4,2,1,2748,42,9583,95,N,Y,44840,CRMLSM,0.02,Medium,95268
CV22158057,SFR/D,9828,Cypress CT  ,Rancho Cucamonga,STD,740000,579.03,3,2,0,1278,38,7956,54,Y,N,44841,CRMLSM,0.02,Medium,97046
IG22146473,SFR/D,1278,Cornerstone WAY  ,Corona,STD,740000,401.52,3,3,0,1843,26,7841,58,N,Y,44847,CRMLSM,0.02,Medium,95268
SW22181979,SFR/D,32131,Tall Oak CT  ,Temecula,STD,740000,251.96,4,3,0,2937,14,6098,19,Y,N,44848,CRMLSM,0.025,Medium,103546
SW22181633,CONDO/A,7461,Solstice PL  ,Rancho Cucamonga,STD,740000,337.13,3,3,1,2195,2,,49,Y,N,44858,CRMLSM,0.03,High,97046
CV22131454,SFR/D,18009,Lapis Lane   ,San Bernardino,STD,740000,210.41,5,3,1,3517,8,9295,66,N,N,44859,CRMLSM,0.02,Medium,55372
CV22203843,SFR/D,6748,Vanderbilt PL  ,Rancho Cucamonga,STD,740000,438.13,3,2,0,1689,33,6400,9,N,Y,44859,CRMLSM,0.025,Medium,97046
EV22184489,SFR/D,13601,Dominguez CT  ,Fontana,STD,740000,289.06,5,3,0,2560,34,10500,16,Y,N,44861,CRMLSM,0.025,Medium,83468
PW22072890,SFR/D,1619,Fairmont DR  ,Corona,STD,740000,381.25,4,3,0,1941,36,6970,172,N,N,44867,CRMLSM,0.02,Medium,95268
CV22191585,SFR/D,25361,Singleleaf ST  ,Corona,STD,740000,239.71,4,4,1,3087,19,6970,32,Y,N,44874,CRMLSM,0.02,Medium,95268
CV22191002,SFR/D,2714,Garfield AVE  ,Ontario,STD,740000,375.83,4,3,0,1969,45,7200,51,N,N,44875,CRMLSM,0.02,Medium,71908
SW22156650,SFR/D,45444,Calle Los Mochis   ,Temecula,STD,740000,303.9,4,2,0,2435,24,7841,76,Y,N,44882,CRMLSM,0.025,Medium,103546
SW22229833,MANL/D,40920,Calle Cancion   ,Temecula,"STD,TRUS",740000,412.95,4,2,0,1792,35,91912,12,Y,N,44895,CRMLSM,0.02,Medium,103546
EV22139849,SFR/D,39910,Lucida DR  ,Temecula,STD,740000,319.24,3,3,1,2318,1,7512,72,Y,N,44904,CRMLSM,0.020378378,Medium,103546
DW22142609,SFR/D,15602,Marnie PL  ,Fontana,STD,740000,230.39,4,3,1,3212,17,6749,83,N,N,44922,CRMLSM,0.02,Medium,83468
OC22206413,SFR/D,7480,Walnut Grove AVE  ,Eastvale,STD,740000,285.71,4,3,0,2590,23,5663,86,N,N,44951,CRMLSM,0.02,Medium,141827
PW22225426,SFR/D,2458 E,Danbury ST  ,Ontario,TRUS,740000,291.57,5,3,0,2538,6,5500,77,Y,Y,44951,CRMLSM,0.025,Medium,71908
IG22209856,SFR/D,3085,Vermont DR  ,Corona,STD,740000,377.55,3,2,0,1960,28,7405,99,N,N,44971,CRMLSM,0.02,Medium,95268
IV22151307,SFR/D,32976,Vine ST  ,Temecula,STD,740000,218.1,5,3,0,3393,20,6098,200,N,N,44986,CRMLSM,0.0175,Low,103546
OC23005193,SFR/D,24884,Rockston DR  ,Corona,STD,740000,304.9,3,2,1,2427,5,4356,11,Y,N,44988,CRMLSM,0.02,Medium,95268
IG23006103,SFR/D,8280,Bakal DR  ,Riverside,STD,740000,306.55,4,3,0,2414,19,11761,28,N,Y,44991,CRMLSM,0.025,Medium,76755
CV23012368,SFR/D,5243,Starling ST  ,Fontana,STD,740000,310.14,3,2,1,2386,18,8816,4,N,Y,44992,CRMLSM,0.025,Medium,83468
SW22171432,SFR/A,31335,Bluebeech CT  ,Temecula,STD,740000,252.3,4,2,1,2933,16,9583,184,N,N,44993,CRMLSM,0.025,Medium,103546
EV23019266,SFR/D,25954,Brookmere AVE  ,Loma Linda,STD,740000,275.4,4,3,1,2687,33,8034,7,Y,N,45006,CRMLSM,0.02,Medium,63272
230002609SD,SFR/D,43479,Corte Durazo   ,Temecula,,740000,313.83,4,3,0,2358,28,10018,6,,N,45009,SAND,0.0225,Medium,103546
IV23037722,SFR/D,7801,Lion ST  ,Rancho Cucamonga,STD,740000,596.77,4,3,0,1240,56,7800,3,Y,N,45009,CRMLSM,0.02,Medium,97046
CV23019135,SFR/A,6860,Gabels Crest PL  ,Fontana,STD,740000,295.17,4,3,1,2507,22,7200,21,N,Y,45033,CRMLSM,0.025,Medium,83468
CV23020795,SFR/D,14342,Quail CT  ,Fontana,STD,740000,310.14,4,2,1,2386,22,6000,35,Y,Y,45034,CRMLSM,0.0225,Medium,83468
EV23056534,SFR/D,12371,Ridgewood DR  ,Yucaipa,STD,740000,324.99,3,3,1,2277,54,14950,27,Y,Y,45036,CRMLSM,0.025,Medium,75456
IV22234204,SFR/A,16126,Cedar Ct.   ,Fontana,STD,740000,265.42,5,3,1,2788,0,9792,0,N,N,45043,CRMLSM,0.025,Medium,83468
SW23052958,SFR/D,1005,Westpark LN  ,Corona,NOD,740000,413.87,4,2,0,1788,50,11326,4,Y,Y,45049,CRMLSM,0.025,Medium,95268
SW22099210,SFR/D,43870,Gatewood WAY  ,Temecula,STD,739999,317.19,3,2,1,2333,36,8276,28,Y,Y,44747,CRMLSM,0.02,Medium,103546
IV22012287,SFR/D,6677,N. Mirna Ave.   ,San Bernardino,STD,739990,252.82,4,3,0,2927,1,12720,12,Y,N,44721,CRMLSM,0.010135272,Low,55372
IV22053395,SFR/D,3361,E Sweetbay WAY  ,Ontario,STD,739990,467.46,3,2,0,1583,1,4734,83,N,N,44753,CRMLSM,0.02,Medium,71908
IV22186403,SFR/D,6710,N. Mirna Ave.   ,San Bernardino,STD,739990,234.17,4,3,1,3160,1,12540,30,Y,N,44853,CRMLSM,0.03,High,55372
SW22224010,SFR/D,5251,Denali CT  ,Fontana,STD,739990,271.86,5,3,0,2722,1,5351,6,N,N,44887,CRMLSM,0.02,Medium,83468
IG22116069,SFR/D,1858,Moreno AVE  ,Corona,"STD,TRUS",739900,352.33,4,2,0,2100,53,9583,24,Y,Y,44796,CRMLSM,0.025,Medium,95268
IG22128535,SFR/D,11430,American River RD  ,Corona,STD,739900,458.71,3,2,1,1613,36,5227,41,Y,N,44818,CRMLSM,0.025,Medium,95268
CV23053634,SFR/D,5165,Collard AVE  ,Fontana,STD,739900,305.49,4,3,0,2422,2,4625,22,N,N,45038,CRMLSM,0.0225,Medium,83468
EV22219241,SFR/D,39574,Verbena WAY  ,Temecula,STD,739808,287.42,3,3,1,2574,1,9101,5,N,N,44888,CRMLSM,0.019999784,Low,103546
IV22122967,SFR/D,5264,Magnolia AVE  ,Riverside,STD,739800,334.15,4,1,1,2214,96,7841,35,Y,N,44795,CRMLSM,0.025,Medium,76755
IV21103594,SFR/D,7434,Wagon Trail RD  ,Riverside,STD,739005,281.53,4,2,0,2625,2,12256,20,N,N,44581,CRMLSM,0.02,Medium,76755
CV22003391,SFR/D,7894,Etiwanda AVE  ,Rancho Cucamonga,STD,739000,392.67,4,2,0,1882,45,28000,26,N,N,44678,CRMLSM,0.02,Medium,97046
IV22044598,SFR/D,259,Cottonwood AVE  ,Riverside,STD,739000,325.26,4,3,0,2272,35,12197,8,Y,N,44693,CRMLSM,0.02,Medium,76755
SW22070980,SFR/D,31110,CORTE ARROYO VISTA   ,Temecula,STD,739000,360.49,4,3,0,2050,35,10019,14,Y,Y,44701,CRMLSM,0.02,Medium,103546
CV22081882,SFR/A,7835,Layton ST  ,Rancho Cucamonga,STD,739000,513.19,3,2,0,1440,52,8505,16,Y,Y,44721,CRMLSM,0.02,Medium,97046
SW22157075,SFR/D,41721,Via El Greco   ,Temecula,STD,739000,360.49,4,2,1,2050,35,7405,6,Y,Y,44795,CRMLSM,0.025,Medium,103546
SW22157078,SFR/D,1337 N,Taylor WAY  ,Upland,STD,739000,444.38,4,2,0,1663,62,13551,9,Y,N,44813,CRMLSM,0.02,Medium,82259
IV22240808,SFR/D,172,8th ST  ,Norco,STD,739000,359.96,3,2,0,2053,56,23958,5,Y,Y,44907,CRMLSM,0.02,Medium,115619
IG22245966,SFR/D,1037,Smoketree   ,Corona,STD,739000,432.42,3,2,1,1709,35,7841,14,N,N,44944,CRMLSM,0.025,Medium,95268
CV23053467,SFR/A,1231,Citrus ST  ,Upland,STD,739000,453.93,2,2,0,1628,39,7350,6,Y,N,45023,CRMLSM,0.025,Medium,82259
IV23053129,SFR/D,1798,Panoramic DR  ,Corona,STD,739000,408.97,4,3,0,1807,34,5663,26,Y,N,45032,CRMLSM,0.02,Medium,95268
EV23048552,SFR/D,13508,Pineridge CT  ,Yucaipa,"STD,TRUS",739000,324.12,3,2,2,2280,24,22000,38,Y,N,45033,CRMLSM,0.025,Medium,75456
OC22206318,SFR/D,12225,Brianwood DR  ,Riverside,STD,739000,308.56,4,2,0,2395,20,16988,169,N,N,45035,CRMLSM,0.0275,Medium,76755
CV23030073,SFR/D,24910,Ashtree CT  ,Corona,STD,739000,254.92,4,2,1,2899,19,7405,7,N,N,45043,CRMLSM,0.025,Medium,95268
WS23043441,SFR/D,8706,Briarcliff LN  ,Riverside,STD,739000,250.25,4,3,0,2953,28,7405,27,Y,N,45047,CRMLSM,0.025,Medium,76755
OC22158563,SFR/D,8947,Mesa Oak DR  ,Riverside,STD,738900,301.96,4,3,0,2447,32,9583,12,N,Y,44799,CRMLSM,0.02,Medium,76755
TR23033480,SFR/A,26288,Ironwood AVE  ,Moreno Valley,STD,738800,230.3,4,3,0,3208,46,40511,13,Y,N,45009,CRMLSM,0.03,High,73635
CV23059491,SFR/D,1146,N. 13th AVE  ,Upland,STD,738800,492.53,4,2,0,1500,59,9230,5,Y,N,45036,CRMLSM,0.02,Medium,82259
CV22045191,CONDO/D,9338,Greenbelt PL  ,Rancho Cucamonga,STD,738500,333.71,4,3,0,2213,10,,10,Y,N,44679,CRMLSM,0.025,Medium,97046
SW22109758,SFR/D,46162,Pinon Pine WAY  ,Temecula,STD,738500,293.4,3,2,1,2517,17,6098,9,Y,N,44742,CRMLSM,0.025,Medium,103546
PW22019880,SFR/A,32583,Ritter CT  ,Temecula,STD,738450,286.33,4,2,1,2579,15,5663,5,Y,N,44648,CRMLSM,0.02,Medium,103546
OC22199396,SFR/D,3700 S,Brunswick Paseo   ,Ontario,STD,738040,346.01,4,3,0,2133,1,2700,26,Y,N,44879,CRMLSM,0.020324102,Medium,71908
CV22000483,SFR/D,11000,Shaw ST  ,Rancho Cucamonga,STD,738000,441.39,3,2,1,1672,35,4600,8,Y,N,44596,CRMLSM,0.02,Medium,97046
IG21268208,SFR/D,15627,Brewer LN  ,Fontana,STD,738000,241.89,3,2,1,3051,17,6200,26,Y,N,44638,CRMLSM,0.02,Medium,83468
TR22057535,SFR/D,11445,Tioga Peak CT  ,Rancho Cucamonga,STD,738000,497.3,3,2,1,1484,34,4800,4,Y,Y,44679,CRMLSM,0.02,Medium,97046
CV22099706,SFR/D,16521,Picardy PL  ,Fontana,STD,738000,253.52,4,3,0,2911,10,6661,4,Y,N,44713,CRMLSM,0.02,Medium,83468
TR22096205,SFR/D,7065,Montecito LN  ,Eastvale,STD,738000,391.3,3,3,0,1886,3,2500,14,N,N,44743,CRMLSM,0.02,Medium,141827
SW22203597,SFR/D,41865,Avenida Sonoma   ,Temecula,STD,737500,314.77,4,2,1,2343,35,10890,22,Y,N,44881,CRMLSM,0.025,Medium,103546
CV22154732,SFR/D,847,Parisa PL  ,Upland,STD,737500,336.3,3,3,0,2193,6,2609,130,Y,N,44935,CRMLSM,0.02,Medium,82259
IV21259461,SFR/D,12434,Silk Oak CT  ,Rancho Cucamonga,STD,737000,447.21,4,2,0,1648,38,7200,8,Y,N,44588,CRMLSM,0.02,Medium,97046
SW22059174,SFR/D,13847,Cheina CT  ,Corona,STD,737000,295.27,5,3,0,2496,22,10454,16,Y,N,44700,CRMLSM,0.025,Medium,95268
SW22096387,SFR/D,32703,Ritter CT  ,Temecula,STD,737000,285.77,4,2,1,2579,14,5227,5,N,N,44722,CRMLSM,0.025,Medium,103546
CV22241880,SFR/D,5168,Sammy Hagar WAY  ,Fontana,STD,737000,322.26,4,2,0,2287,5,7016,7,Y,N,44907,CRMLSM,0.02,Medium,83468
SW22180952,SFR/A,2950,South Halton Paseo   ,Ontario,STD,736600,311.46,4,3,0,2365,1,3225,5,Y,N,44840,CRMLSM,0.03,High,71908
EV21191112,SFR/D,39598,Lupine DR  ,Temecula,STD,736009,378.8,3,3,0,1943,2,9387,33,N,N,44649,CRMLSM,0.01854461,Low,103546
IV22005302,SFR/D,31089,Lazy K Drive   ,Temecula,STD,736000,335.15,3,2,1,2196,9,5227,3,Y,N,44609,CRMLSM,0.025,Medium,103546
IG21270304,SFR/D,22921,Elk Grass ST  ,Corona,STD,736000,283.4,4,2,1,2597,30,6534,6,Y,N,44631,CRMLSM,0.03,High,95268
AR22024480,SFR/D,1300,Grove AVE  ,Upland,STD,736000,401.97,3,2,0,1831,62,7500,6,Y,N,44650,CRMLSM,0.02,Medium,82259
TR22052107,SFR/D,11821,Gandino DR  ,Rancho Cucamonga,STD,736000,519.04,3,2,1,1418,34,3500,6,Y,N,44673,CRMLSM,0.02,Medium,97046
EV22067221,SFR/D,33924,"Lake Breeze Dr,   ",Yucaipa,STD,736000,277.53,4,3,0,2652,18,9148,9,Y,Y,44685,CRMLSM,0.025,Medium,75456
IV22106504,SFR/D,9641,Bonsai LN  ,Riverside,STD,735990,255.37,5,3,0,2882,1,4897,98,Y,N,44842,CRMLSM,0.02,Medium,76755
IG23041225,SFR/D,27460,Eagles Nest DR  ,Corona,STD,735950,326.36,5,3,0,2255,25,7841,30,Y,N,45046,CRMLSM,0.015,Low,95268
EV21201032,CONDO/D,5315,Matera   ,Fontana,STD,735848,313.13,3,2,1,2350,2,,17,N,N,44704,CRMLSM,0.017930333,Low,83468
IV21138289,SFR/D,7547,Wagon Trail RD  ,Riverside,STD,735543,280.21,4,2,0,2625,2,10977,112,Y,N,44616,CRMLSM,0.02,Medium,76755
OC22086250,SFR/D,2348,Talbot CIR  ,Corona,STD,735400,313.74,3,2,1,2344,25,7405,13,N,N,44727,CRMLSM,0.025,Medium,95268
OC22038822,SFR/D,11160,Taylor CT  ,Rancho Cucamonga,STD,735300,528.99,3,2,0,1390,35,3996,10,Y,N,44659,CRMLSM,0.0175,Low,97046
OC23001535,SFR/D,3717 S,Nexa Paseo   ,Ontario,STD,735153,344.66,4,3,0,2133,1,2700,9,Y,N,45016,CRMLSM,0.03,High,71908
PW21248670,SFR/D,767,Kingfisher CT  ,Corona,STD,735000,388.89,4,3,0,1890,39,10018,9,Y,N,44564,CRMLSM,0.02,Medium,95268
CV21248384,SFR/D,13858,Burrage ST  ,Eastvale,STD,735000,286.21,4,3,0,2568,19,6534,10,Y,N,44566,CRMLSM,0.02,Medium,141827
IG21241494,SFR/D,3111,Triple Crown CIR  ,Norco,STD,735000,312.9,4,2,0,2349,51,20473,20,N,Y,44574,CRMLSM,0.025,Medium,115619
IG21266699,SFR/D,4017,El Dorado DR  ,Corona,STD,735000,319.57,5,2,0,2300,24,7405,2,Y,N,44574,CRMLSM,0.02,Medium,95268
IV21158474,SFR/D,7181,Browning RD  ,Highland,STD,735000,388.48,3,2,1,1892,43,56628,118,Y,N,44575,CRMLSM,0.02,Medium,69225
IG21259778,SFR/D,14840,Roundwood DR  ,Corona,STD,735000,450.64,3,2,0,1631,13,11326,8,Y,N,44587,CRMLSM,0.02,Medium,95268
SW21259134,SFR/D,21811,Richard ST  ,Perris,STD,735000,441.71,5,4,0,1664,68,87120,7,Y,Y,44589,CRMLSM,0.025,Medium,70910
PW21255986,SFR/D,20788,Spring ST  ,Riverside,STD,735000,263.91,5,3,0,2785,5,9583,4,Y,N,44593,CRMLSM,0.02,Medium,76755
IV21211167,SFR/D,14873,New Foal   ,Fontana,STD,735000,290.28,4,3,0,2532,27,6300,111,N,N,44593,CRMLSM,0.02,Medium,83468
IV22002885,SFR/D,6620,Mesada ST  ,Rancho Cucamonga,STD,735000,437.5,3,2,0,1680,44,7200,4,Y,N,44600,CRMLSM,0.02,Medium,97046
IV22007620,SFR/D,1275,San Cristobal DR  ,Riverside,STD,735000,357.66,4,2,1,2055,48,9583,4,Y,N,44608,CRMLSM,0.025,Medium,76755
DW22005032,SFR/D,390 W,Crestview ST  ,Corona,STD,735000,450.92,4,2,0,1630,59,7841,5,N,N,44616,CRMLSM,0.025,Medium,95268
WS21270397,SFR/D,19915,Mariposa AVE  ,Riverside,STD,735000,371.78,4,2,0,1977,43,62291,20,Y,N,44617,CRMLSM,0.02,Medium,76755
IG22017739,SFR/D,2231,Cedar Ridge DR  ,Norco,STD,735000,331.83,3,2,0,2215,37,10454,2,Y,Y,44617,CRMLSM,0.01,Low,115619
CV22010309,SFR/D,7045,Springtime AVE  ,Fontana,STD,735000,245.66,4,3,1,2992,16,5999,11,Y,N,44617,CRMLSM,0.02,Medium,83468
IV22008426,SFR/A,14420,Stony River CIR  ,Eastvale,STD,735000,575.57,3,2,0,1277,15,9148,13,Y,N,44620,CRMLSM,0.02,Medium,141827
IG22023167,SFR/D,1540,Greenbriar AVE  ,Corona,STD,735000,364.04,3,2,1,2019,51,7841,6,Y,N,44620,CRMLSM,0.02,Medium,95268
WS22012420,SFR/D,4868,Princeton ST  ,Montclair,STD,735000,346.53,3,2,1,2121,19,4674,8,N,N,44624,CRMLSM,0.0225,Medium,67483
IV22001223,SFR/D,12716,Avocado WAY  ,Riverside,STD,735000,265.53,5,2,1,2768,22,9148,29,N,N,44627,CRMLSM,0.02,Medium,76755
NDP2201169,SFR/D,31992,Corte Ruiz   ,Temecula,STD,735000,428.82,4,2,0,1714,29,13068,6,N,N,44630,CRMLSP,0.02,Medium,103546
NDP2200864,SFR/D,24964,Pine Mountain   ,Corona,STD,735000,284.11,4,3,1,2587,18,5227,11,N,N,44630,CRMLSP,0.025,Medium,95268
SW22030503,CONDO/A,7402,Palazzo PL  ,Rancho Cucamonga,STD,735000,336.69,3,3,1,2183,3,,4,Y,Y,44630,CRMLSM,0.0225,Medium,97046
543131,SFR,13441,Mesa Crest DR  ,Yucaipa,STD,735000,328.57,3,2,1,2237,23,13510,4,N,,44638,CRMLSM,0.02,Medium,75456
OC22031003,SFR/D,8375,Ira CT  ,Riverside,STD,735000,307.79,5,3,0,2388,31,7405,7,Y,N,44642,CRMLSM,0.015,Low,76755
SW22038904,SFR/D,41073,Vintage Circle   ,Temecula,STD,735000,373.48,4,2,1,1968,33,6534,4,Y,Y,44652,CRMLSM,0.02,Medium,103546
IV22031525,SFR/D,16485,Lois LN  ,Riverside,STD,735000,372.72,4,2,0,1972,46,23522,7,Y,Y,44662,CRMLSM,0.02,Medium,76755
CV22037297,SFR/D,6231,Hetty ST  ,Fontana,STD,735000,336.23,4,2,1,2186,20,6240,11,Y,N,44662,CRMLSM,0.0225,Medium,83468
CV22042366,SFR/D,1314,Monte Verde AVE  ,Upland,STD,735000,393.89,4,3,0,1866,67,7568,7,Y,N,44664,CRMLSM,0.02,Medium,82259
PW21198469,SFR/D,23475,Marshall ST  ,Perris,STD,735000,481.65,3,2,0,1526,46,88862,173,Y,Y,44665,CRMLSM,0.02,Medium,70910
SR22043388,SFR/D,1012,Bainbridge CIR  ,Corona,STD,735000,358.89,3,2,1,2048,23,6534,6,Y,N,44665,CRMLSM,0.025,Medium,95268
AR22046449,SFR/D,13137,Sylvaner CT  ,Rancho Cucamonga,TRUS,735000,417.85,3,2,0,1759,22,6084,11,Y,N,44665,CRMLSM,0.025,Medium,97046
IV22045741,SFR/D,3327 E,Rutherford DR  ,Ontario,TPAP,735000,366.4,3,2,1,2006,6,3641,4,Y,N,44665,CRMLSM,0.03,High,71908
CV22015735,SFR/D,10887,Sonora AVE  ,Rancho Cucamonga,TRUS,735000,472.37,3,2,0,1556,35,6000,10,Y,N,44669,CRMLSM,0.015,Low,97046
SW22055563,SFR/D,7588,Pepper ST  ,Rancho Cucamonga,STD,735000,467.26,3,2,0,1573,47,7200,4,Y,N,44670,CRMLSM,0.02,Medium,97046
CV22053559,SFR/D,2601 S,Sea Island PL  ,Ontario,STD,735000,402.52,4,2,1,1826,45,11224,6,Y,Y,44671,CRMLSM,0.02,Medium,71908
CV22028511,SFR/D,6988,Fremontia AVE  ,Fontana,STD,735000,359.41,4,2,0,2045,22,5623,7,Y,N,44671,CRMLSM,0.02,Medium,83468
EV22063168,SFR/D,507 W,Palm AVE  ,Redlands,TRUS,735000,347.19,4,3,0,2117,34,10800,8,Y,N,44680,CRMLSM,0.025,Medium,87184
SW22064028,SFR/D,27557,Campana CIR  ,Temecula,STD,735000,302.84,5,3,0,2427,22,6098,9,Y,N,44680,CRMLSM,0.025,Medium,103546
CV22034188,SFR/D,13078,Malvasia WAY  ,Rancho Cucamonga,STD,735000,420.48,3,2,0,1748,21,5500,29,N,N,44680,CRMLSM,0.02,Medium,97046
CV22060299,SFR/A,7876,Woodwind DR  ,Riverside,STD,735000,255.74,4,3,0,2874,7,8712,13,Y,N,44684,CRMLSM,0.03,High,76755
PW22069156,SFR/D,45605,Corte Montril   ,Temecula,STD,735000,272.83,4,2,1,2694,32,4792,6,Y,N,44687,CRMLSM,0.02,Medium,103546
NDP2203254,SFR/D,46428,Cask LN  ,Temecula,STD,735000,322.09,3,2,1,2282,6,3039,3,Y,N,44690,CRMLSP,0.0225,Medium,103546
IV21259572,SFR/D,1247 E,Pennsylvania AVE  ,Redlands,STD,735000,209.34,5,2,1,3511,18,7814,109,Y,Y,44693,CRMLSM,0.015,Low,87184
IV22048785,SFR/A,6163,Academy Avenue   ,Riverside,STD,735000,329.6,5,3,0,2230,58,9583,17,Y,Y,44694,CRMLSM,0.025,Medium,76755
IV22065052,SFR/D,11095,Los Olivos DR  ,Moreno Valley,STD,735000,262.31,4,3,0,2802,30,15682,27,Y,N,44697,CRMLSM,0.025,Medium,73635
220009320SD,SFR/D,44718,Avita Cir   ,Temecula,,735000,375.96,4,2,0,1955,28,13504,8,,Y,44699,SAND,0.02,Medium,103546
SW22029971,SFR/A,32779,Freesia WAY  ,Temecula,STD,735000,286.89,5,3,1,2562,25,6970,13,Y,N,44704,CRMLSM,0.02,Medium,103546
IV22083056,SFR/D,1414 E,Cottonwood ST  ,Ontario,STD,735000,368.79,4,2,1,1993,42,6360,8,Y,Y,44704,CRMLSM,0.015,Low,71908
NDP2204287,SFR/D,13041,Bramble   ,Eastvale,STD,735000,368.79,3,3,0,1993,6,1793,4,Y,N,44722,CRMLSP,0.02,Medium,141827
22154955,SFR,9595,EVENING SONG PL  ,Rancho Cucamonga,STD,735000,423.39,4,3,0,1736,25,5700,10,N,N,44728,CLAW,0.02,Medium,97046
OC22061415,SFR/D,4697 S,Arvada Privado   ,Ontario,STD,735000,403.4,2,2,1,1822,2,4250,54,N,N,44728,CRMLSM,0.02,Medium,71908
TR22097669,SFR/D,1535 E,Brookside ST  E,Ontario,STD,735000,557.66,4,2,0,1318,46,7140,7,Y,Y,44729,CRMLSM,0.02,Medium,71908
SW22090612,SFR/D,8744,Woodward CT  ,Rancho Cucamonga,STD,735000,448.99,3,2,1,1637,20,4060,5,Y,N,44734,CRMLSM,0.025,Medium,97046
CV22097067,SFR/D,7361,Tradition PL  ,Rancho Cucamonga,"STD,TRUS",735000,420,4,2,1,1750,24,3510,7,Y,N,44735,CRMLSM,0.025,Medium,97046
CV22104764,SFR/D,10281,Fernleaf DR  ,Moreno Valley,STD,735000,224.77,4,3,1,3270,30,10019,6,N,N,44736,CRMLSM,0.03,High,73635
AR22092449,SFR/D,16436,Cedar View LN  ,Fontana,STD,735000,272.22,4,3,0,2700,2,5812,16,Y,N,44736,CRMLSM,0.02,Medium,83468
OC22103728,SFR/D,4544,Pennyroyal DR  ,Corona,STD,735000,478.83,3,2,0,1535,39,6534,7,Y,N,44741,CRMLSM,0.02,Medium,95268
CV22070493,DPLX/A,15793 & 15795,Ceres AVE  ,Fontana,"STD,TRUS",735000,270.62,5,3,0,2716,69,17850,55,N,N,44742,CRMLSM,0.025,Medium,83468
IV22112906,SFR/D,7147,Santo PL  ,Rancho Cucamonga,STD,735000,491.97,3,2,1,1494,29,3100,10,Y,N,44742,CRMLSM,0.02,Medium,97046
SW22107332,SFR/D,45909,Gold Mine Drive   ,Temecula,STD,735000,353.2,3,2,0,2081,17,5663,2,Y,N,44754,CRMLSM,0.025,Medium,103546
IV22103957,SFR/D,4928,Rockledge DR  ,Riverside,STD,735000,392.21,3,2,0,1874,76,22651,13,Y,N,44760,CRMLSM,0.02,Medium,76755
IG22138225,SFR/D,8447,Saddle Creek DR  ,Riverside,STD,735000,383.81,4,2,0,1915,44,38768,3,Y,N,44761,CRMLSM,0.02,Medium,76755
EV22118047,SFR/D,330,Song Bird   ,Beaumont,STD,735000,296.13,2,3,1,2482,5,6534,22,Y,N,44781,CRMLSM,0.025,Medium,92797
OC22133079,SFR/D,13624,Morgan ST  ,Fontana,"STD,TRUS",735000,290.51,4,3,0,2530,35,7200,27,N,N,44791,CRMLSM,0.02,Medium,83468
OC22136804,SFR/D,13528,Silver Stirrup DR  ,Corona,STD,735000,207.45,5,3,0,3543,19,9583,23,Y,N,44798,CRMLSM,0.02,Medium,95268
